as_of_jst,forecast_batch_id,outcome_id,strategy_kind,forecast_direction,expected_close_change_bp,realized_direction,realized_close_change_bp,direction_hit,range_hit,state_proxy_hit,state_correctness_hit,close_error_bp,magnitude_error_bp,ai_regime_label,ai_volatility_label,ai_intervention_risk,ai_event_tags,ai_failure_reason,ai_annotation_confidence,ai_annotation_model_version,ai_annotation_prompt_version,ai_evidence_refs,ai_annotation_status,fallback_regime_label,fallback_volatility_label,regime_label,event_tags,manual_event_tags,auto_event_tags,effective_event_tags,event_tag_source,volatility_label,intervention_risk,failure_reason,annotation_source,annotation_status
2026-05-19T08:00:00+09:00,fb_USDJPY_20260519T080000_v1_a0ab85008363a828,oc_USDJPY_20260519T080000_20260520T080000_v1_01d5766fc3b631c0,baseline_simple_technical,up,40.13427928497577,up,15.744064487688142,True,,,,24.390214797287626,24.390214797287626,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-19T08:00:00+09:00,fb_USDJPY_20260519T080000_v1_a0ab85008363a828,oc_USDJPY_20260519T080000_20260520T080000_v1_01d5766fc3b631c0,ugh_v2_alpha,up,9.578486653078832,up,15.744064487688142,True,True,True,,6.16557783460931,6.16557783460931,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-19T08:00:00+09:00,fb_USDJPY_20260519T080000_v1_a0ab85008363a828,oc_USDJPY_20260519T080000_20260520T080000_v1_01d5766fc3b631c0,ugh_v2_beta,up,12.005527337202748,up,15.744064487688142,True,True,True,,3.738537150485394,3.738537150485394,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-19T08:00:00+09:00,fb_USDJPY_20260519T080000_v1_a0ab85008363a828,oc_USDJPY_20260519T080000_20260520T080000_v1_01d5766fc3b631c0,ugh_v2_delta,up,10.906950046050763,up,15.744064487688142,True,True,True,,4.837114441637379,4.837114441637379,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-19T08:00:00+09:00,fb_USDJPY_20260519T080000_v1_a0ab85008363a828,oc_USDJPY_20260519T080000_20260520T080000_v1_01d5766fc3b631c0,ugh_v2_gamma,up,9.031105377989771,up,15.744064487688142,True,True,True,,6.712959109698371,6.712959109698371,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-20T08:00:00+09:00,fb_USDJPY_20260520T080000_v1_94ca197cb30be132,oc_USDJPY_20260520T080000_20260521T080000_v1_1a23396ab851ccd5,baseline_prev_day_direction,up,15.744064487688142,down,-8.802263439171002,False,,,,24.546327926859142,6.94180104851714,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-20T08:00:00+09:00,fb_USDJPY_20260520T080000_v1_94ca197cb30be132,oc_USDJPY_20260520T080000_20260521T080000_v1_1a23396ab851ccd5,baseline_random_walk,flat,0.0,down,-8.802263439171002,False,,,,8.802263439171002,8.802263439171002,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-20T08:00:00+09:00,fb_USDJPY_20260520T080000_v1_94ca197cb30be132,oc_USDJPY_20260520T080000_20260521T080000_v1_1a23396ab851ccd5,baseline_simple_technical,up,39.0003436834594,down,-8.802263439171002,False,,,,47.8026071226304,30.1980802442884,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-20T08:00:00+09:00,fb_USDJPY_20260520T080000_v1_94ca197cb30be132,oc_USDJPY_20260520T080000_20260521T080000_v1_1a23396ab851ccd5,ugh_v2_alpha,up,13.88386260170981,down,-8.802263439171002,False,True,True,,22.68612604088081,5.081599162538808,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-05-20T08:00:00+09:00,fb_USDJPY_20260520T080000_v1_94ca197cb30be132,oc_USDJPY_20260520T080000_20260521T080000_v1_1a23396ab851ccd5,ugh_v2_beta,up,14.623004145503716,down,-8.802263439171002,False,True,True,,23.425267584674717,5.820740706332714,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-05-20T08:00:00+09:00,fb_USDJPY_20260520T080000_v1_94ca197cb30be132,oc_USDJPY_20260520T080000_20260521T080000_v1_1a23396ab851ccd5,ugh_v2_delta,up,14.19601735853495,down,-8.802263439171002,False,True,True,,22.998280797705952,5.393753919363949,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-05-20T08:00:00+09:00,fb_USDJPY_20260520T080000_v1_94ca197cb30be132,oc_USDJPY_20260520T080000_20260521T080000_v1_1a23396ab851ccd5,ugh_v2_gamma,up,12.750687790081805,down,-8.802263439171002,False,True,True,,21.552951229252805,3.9484243509108037,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-05-21T08:00:00+09:00,fb_USDJPY_20260521T080000_v1_965fd2aab4f56ff2,oc_USDJPY_20260521T080000_20260522T080000_v1_a139d34111a40669,baseline_prev_day_direction,down,-8.802263439171002,up,5.035246727090414,False,,,,13.837510166261417,3.7670167120805873,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-21T08:00:00+09:00,fb_USDJPY_20260521T080000_v1_965fd2aab4f56ff2,oc_USDJPY_20260521T080000_20260522T080000_v1_a139d34111a40669,baseline_random_walk,flat,0.0,up,5.035246727090414,False,,,,5.035246727090414,5.035246727090414,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-21T08:00:00+09:00,fb_USDJPY_20260521T080000_v1_965fd2aab4f56ff2,oc_USDJPY_20260521T080000_20260522T080000_v1_a139d34111a40669,baseline_simple_technical,up,39.06395083132164,up,5.035246727090414,True,,,,34.028704104231224,34.028704104231224,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-21T08:00:00+09:00,fb_USDJPY_20260521T080000_v1_965fd2aab4f56ff2,oc_USDJPY_20260521T080000_20260522T080000_v1_a139d34111a40669,ugh_v2_alpha,up,11.329324870289886,up,5.035246727090414,True,True,True,,6.294078143199472,6.294078143199472,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-21T08:00:00+09:00,fb_USDJPY_20260521T080000_v1_965fd2aab4f56ff2,oc_USDJPY_20260521T080000_20260522T080000_v1_a139d34111a40669,ugh_v2_beta,up,8.024243201218201,up,5.035246727090414,True,True,True,,2.988996474127787,2.988996474127787,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-21T08:00:00+09:00,fb_USDJPY_20260521T080000_v1_965fd2aab4f56ff2,oc_USDJPY_20260521T080000_20260522T080000_v1_a139d34111a40669,ugh_v2_delta,up,9.554204619244912,up,5.035246727090414,True,True,True,,4.518957892154497,4.518957892154497,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-21T08:00:00+09:00,fb_USDJPY_20260521T080000_v1_965fd2aab4f56ff2,oc_USDJPY_20260521T080000_20260522T080000_v1_a139d34111a40669,ugh_v2_gamma,up,10.677235262744471,up,5.035246727090414,True,True,True,,5.641988535654057,5.641988535654057,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-22T08:00:00+09:00,fb_USDJPY_20260522T080000_v1_bba5474b634b9928,oc_USDJPY_20260522T080000_20260525T080000_v1_6a33da218c261810,baseline_prev_day_direction,up,5.035246727090414,up,15.0990877634482,True,,,,10.063841036357786,10.063841036357786,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-22T08:00:00+09:00,fb_USDJPY_20260522T080000_v1_bba5474b634b9928,oc_USDJPY_20260522T080000_20260525T080000_v1_6a33da218c261810,baseline_random_walk,flat,0.0,up,15.0990877634482,False,,,,15.0990877634482,15.0990877634482,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-22T08:00:00+09:00,fb_USDJPY_20260522T080000_v1_bba5474b634b9928,oc_USDJPY_20260522T080000_20260525T080000_v1_6a33da218c261810,baseline_simple_technical,up,38.62601475398252,up,15.0990877634482,True,,,,23.526926990534317,23.526926990534317,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-22T08:00:00+09:00,fb_USDJPY_20260522T080000_v1_bba5474b634b9928,oc_USDJPY_20260522T080000_20260525T080000_v1_6a33da218c261810,ugh_v2_alpha,up,16.750231801220377,up,15.0990877634482,True,True,True,,1.6511440377721769,1.6511440377721769,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-22T08:00:00+09:00,fb_USDJPY_20260522T080000_v1_bba5474b634b9928,oc_USDJPY_20260522T080000_20260525T080000_v1_6a33da218c261810,ugh_v2_beta,up,14.617955006508252,up,15.0990877634482,True,True,True,,0.4811327569399477,0.4811327569399477,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
